idx,question,gold,retention,k,ans_unpruned,ans_random,ans_papit,ans_distill,acc_unpruned,acc_random,acc_papit,acc_distill
86,How many colors is the building on the right painted?,"[{'answer': '1', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': '2', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'brown', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': '2', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': '1', 'answer_confidence': 'maybe', 'answer_id': 7}
 {'answer': '2', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': '2', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 10}]",0.75,432,2,2,2,2,1.0,1.0,1.0,1.0
87,What is on the boy's back walking?,"[{'answer': 'backpack', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'backpack', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'backpack', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'backpack', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'backpack', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'backpack', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'backpack', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'backpack', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'backpack', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'backpack', 'answer_confidence': 'maybe', 'answer_id': 10}]",0.25,144,Backpack,Backpack,Backpack,Nothing,1.0,1.0,1.0,0.0
87,What is on the boy's back walking?,"[{'answer': 'backpack', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'backpack', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'backpack', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'backpack', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'backpack', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'backpack', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'backpack', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'backpack', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'backpack', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'backpack', 'answer_confidence': 'maybe', 'answer_id': 10}]",0.5,288,Backpack,Backpack,Backpack,Nothing,1.0,1.0,1.0,0.0
87,What is on the boy's back walking?,"[{'answer': 'backpack', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'backpack', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'backpack', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'backpack', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'backpack', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'backpack', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'backpack', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'backpack', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'backpack', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'backpack', 'answer_confidence': 'maybe', 'answer_id': 10}]",0.75,432,Backpack,Backpack,Backpack,Nothing,1.0,1.0,1.0,0.0
88,How many modes of transportation are depicted?,"[{'answer': '0', 'answer_confidence': 'maybe', 'answer_id': 1}
 {'answer': '2', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': '0', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': '1', 'answer_confidence': 'maybe', 'answer_id': 6}
 {'answer': '0', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': '0', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': '1', 'answer_confidence': 'maybe', 'answer_id': 9}
 {'answer': '0', 'answer_confidence': 'yes', 'answer_id': 10}]",0.25,144,2,1,1,1,0.3333333333333333,1.0,1.0,1.0
88,How many modes of transportation are depicted?,"[{'answer': '0', 'answer_confidence': 'maybe', 'answer_id': 1}
 {'answer': '2', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': '0', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': '1', 'answer_confidence': 'maybe', 'answer_id': 6}
 {'answer': '0', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': '0', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': '1', 'answer_confidence': 'maybe', 'answer_id': 9}
 {'answer': '0', 'answer_confidence': 'yes', 'answer_id': 10}]",0.5,288,2,1,1,1,0.3333333333333333,1.0,1.0,1.0
88,How many modes of transportation are depicted?,"[{'answer': '0', 'answer_confidence': 'maybe', 'answer_id': 1}
 {'answer': '2', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': '0', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': '1', 'answer_confidence': 'maybe', 'answer_id': 6}
 {'answer': '0', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': '0', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': '1', 'answer_confidence': 'maybe', 'answer_id': 9}
 {'answer': '0', 'answer_confidence': 'yes', 'answer_id': 10}]",0.75,432,2,1,1,1,0.3333333333333333,1.0,1.0,1.0
89,What color is the building?,"[{'answer': 'brown', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'brown', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'brown', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'brown', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'gray', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'brown', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'brown', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'brown', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'brown', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'brown', 'answer_confidence': 'yes', 'answer_id': 10}]",0.25,144,Brown,Brown,Brown,Brown,1.0,1.0,1.0,1.0
89,What color is the building?,"[{'answer': 'brown', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'brown', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'brown', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'brown', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'gray', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'brown', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'brown', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'brown', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'brown', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'brown', 'answer_confidence': 'yes', 'answer_id': 10}]",0.5,288,Brown,Brown,Brown,Brown,1.0,1.0,1.0,1.0
89,What color is the building?,"[{'answer': 'brown', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'brown', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'brown', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'brown', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'gray', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'brown', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'brown', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'brown', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'brown', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'brown', 'answer_confidence': 'yes', 'answer_id': 10}]",0.75,432,Brown,Brown,Brown,Brown,1.0,1.0,1.0,1.0
90,Is it still snowing in the picture?,"[{'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'yes', 'answer_confidence': 'maybe', 'answer_id': 3}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'no', 'answer_confidence': 'maybe', 'answer_id': 10}]",0.25,144,No,No,No,Yes,1.0,1.0,1.0,1.0
90,Is it still snowing in the picture?,"[{'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'yes', 'answer_confidence': 'maybe', 'answer_id': 3}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'no', 'answer_confidence': 'maybe', 'answer_id': 10}]",0.5,288,No,No,No,No,1.0,1.0,1.0,1.0
90,Is it still snowing in the picture?,"[{'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'yes', 'answer_confidence': 'maybe', 'answer_id': 3}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'no', 'answer_confidence': 'maybe', 'answer_id': 10}]",0.75,432,No,No,No,No,1.0,1.0,1.0,1.0
91,Does this appear to be a photo of multiple exposures of the black clad snowboarder?,"[{'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'yes', 'answer_confidence': 'maybe', 'answer_id': 3}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 10}]",0.25,144,Yes,Yes,Yes,Yes,1.0,1.0,1.0,1.0
91,Does this appear to be a photo of multiple exposures of the black clad snowboarder?,"[{'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'yes', 'answer_confidence': 'maybe', 'answer_id': 3}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 10}]",0.5,288,Yes,Yes,Yes,Yes,1.0,1.0,1.0,1.0
91,Does this appear to be a photo of multiple exposures of the black clad snowboarder?,"[{'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'yes', 'answer_confidence': 'maybe', 'answer_id': 3}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 10}]",0.75,432,Yes,Yes,Yes,Yes,1.0,1.0,1.0,1.0
92,How many people can you see in the picture?,"[{'answer': '8', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': '8', 'answer_confidence': 'maybe', 'answer_id': 2}
 {'answer': '8', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': '8', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': '8', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': '8', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': '8', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': '6', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': '8', 'answer_confidence': 'maybe', 'answer_id': 9}
 {'answer': '6', 'answer_confidence': 'yes', 'answer_id': 10}]",0.25,144,6,6,5,6,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666
92,How many people can you see in the picture?,"[{'answer': '8', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': '8', 'answer_confidence': 'maybe', 'answer_id': 2}
 {'answer': '8', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': '8', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': '8', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': '8', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': '8', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': '6', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': '8', 'answer_confidence': 'maybe', 'answer_id': 9}
 {'answer': '6', 'answer_confidence': 'yes', 'answer_id': 10}]",0.5,288,6,5,5,6,0.6666666666666666,0.0,0.0,0.6666666666666666
92,How many people can you see in the picture?,"[{'answer': '8', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': '8', 'answer_confidence': 'maybe', 'answer_id': 2}
 {'answer': '8', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': '8', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': '8', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': '8', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': '8', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': '6', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': '8', 'answer_confidence': 'maybe', 'answer_id': 9}
 {'answer': '6', 'answer_confidence': 'yes', 'answer_id': 10}]",0.75,432,6,6,6,6,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
93,Is this an adult party?,"[{'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 10}]",0.25,144,No,No,No,No,1.0,1.0,1.0,1.0
93,Is this an adult party?,"[{'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 10}]",0.5,288,No,No,No,No,1.0,1.0,1.0,1.0
93,Is this an adult party?,"[{'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 10}]",0.75,432,No,No,No,No,1.0,1.0,1.0,1.0
94,What is being celebrated?,"[{'answer': 'birthday', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'birthday', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'birthday', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'birthday', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'birthday', 'answer_confidence': 'maybe', 'answer_id': 5}
 {'answer': 'birthday', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'birthday', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'birthday', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'birthday', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'birthday', 'answer_confidence': 'yes', 'answer_id': 10}]",0.25,144,Birthday,Birthday,Birthday,Birthday,1.0,1.0,1.0,1.0
94,What is being celebrated?,"[{'answer': 'birthday', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'birthday', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'birthday', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'birthday', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'birthday', 'answer_confidence': 'maybe', 'answer_id': 5}
 {'answer': 'birthday', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'birthday', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'birthday', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'birthday', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'birthday', 'answer_confidence': 'yes', 'answer_id': 10}]",0.5,288,Birthday,Birthday,Birthday,Birthday,1.0,1.0,1.0,1.0
94,What is being celebrated?,"[{'answer': 'birthday', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'birthday', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'birthday', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'birthday', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'birthday', 'answer_confidence': 'maybe', 'answer_id': 5}
 {'answer': 'birthday', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'birthday', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'birthday', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'birthday', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'birthday', 'answer_confidence': 'yes', 'answer_id': 10}]",0.75,432,Birthday,Birthday,Birthday,Birthday,1.0,1.0,1.0,1.0
95,Who is in front of the cake with candles?,"[{'answer': 'woman', 'answer_confidence': 'maybe', 'answer_id': 1}
 {'answer': 'boy', 'answer_confidence': 'maybe', 'answer_id': 2}
 {'answer': 'cup', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'birthday boy', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'woman', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'boy in blue shirt', 'answer_confidence': 'maybe', 'answer_id': 6}
 {'answer': 'little girl', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'boy', 'answer_confidence': 'maybe', 'answer_id': 8}
 {'answer': 'boy', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'girl', 'answer_confidence': 'maybe', 'answer_id': 10}]",0.25,144,Child,Child,Child,Child,0.0,0.0,0.0,0.0
95,Who is in front of the cake with candles?,"[{'answer': 'woman', 'answer_confidence': 'maybe', 'answer_id': 1}
 {'answer': 'boy', 'answer_confidence': 'maybe', 'answer_id': 2}
 {'answer': 'cup', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'birthday boy', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'woman', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'boy in blue shirt', 'answer_confidence': 'maybe', 'answer_id': 6}
 {'answer': 'little girl', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'boy', 'answer_confidence': 'maybe', 'answer_id': 8}
 {'answer': 'boy', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'girl', 'answer_confidence': 'maybe', 'answer_id': 10}]",0.5,288,Child,Child,Child,Child,0.0,0.0,0.0,0.0
95,Who is in front of the cake with candles?,"[{'answer': 'woman', 'answer_confidence': 'maybe', 'answer_id': 1}
 {'answer': 'boy', 'answer_confidence': 'maybe', 'answer_id': 2}
 {'answer': 'cup', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'birthday boy', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'woman', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'boy in blue shirt', 'answer_confidence': 'maybe', 'answer_id': 6}
 {'answer': 'little girl', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'boy', 'answer_confidence': 'maybe', 'answer_id': 8}
 {'answer': 'boy', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'girl', 'answer_confidence': 'maybe', 'answer_id': 10}]",0.75,432,Child,Child,Child,Child,0.0,0.0,0.0,0.0
