shard,idx_in_shard,image_path,question,source
197,78,/opt/dlami/nvme/data/raw_distill/gqa_train/2409783.jpg,What is on the ski that looks white and black?,gqa
197,79,/opt/dlami/nvme/data/raw_distill/gqa_train/2344715.jpg,What is the red vehicle?,gqa
197,80,/opt/dlami/nvme/data/raw_distill/gqa_train/2407339.jpg,Who in this photo is waiting?,gqa
197,81,/opt/dlami/nvme/data/raw_distill/gqa_train/2363395.jpg,Who is wearing a shirt?,gqa
197,82,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00002-of-00020_410.jpg,what is the authors name on the book?,textvqa
197,83,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00002-of-00020_1577.jpg,what author's stories is this book based on?,textvqa
197,84,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00008-of-00020_693.jpg,what number is on right meter?,textvqa
197,85,/opt/dlami/nvme/data/raw_distill/gqa_train/2338125.jpg,Is the frisbee in the bottom or in the top part?,gqa
197,86,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00001-of-00136_1087.jpg,Is this picture outdoors?,vqav2
197,87,/opt/dlami/nvme/data/raw_distill/gqa_train/2320255.jpg,Do you see any people to the right of the glasses in the middle of the picture?,gqa
197,88,/opt/dlami/nvme/data/raw_distill/gqa_train/2375948.jpg,The cooking utensil in the top is of what color?,gqa
197,89,/opt/dlami/nvme/data/raw_distill/gqa_train/2362841.jpg,Is there any bus in the photo that is not orange?,gqa
197,90,/opt/dlami/nvme/data/raw_distill/gqa_train/2323281.jpg,What is the tea pot on?,gqa
197,91,/opt/dlami/nvme/data/raw_distill/gqa_train/2391074.jpg,Is the pizza to the right of beer?,gqa
197,92,/opt/dlami/nvme/data/raw_distill/gqa_train/2391963.jpg,Are there any fences or waste baskets in the picture?,gqa
197,93,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00000-of-00136_2773.jpg,Is the train older than 25 years?,vqav2
197,94,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00007-of-00136_1440.jpg,What color are the plates?,vqav2
197,95,/opt/dlami/nvme/data/raw_distill/gqa_train/1591899.jpg,On which side is the woman?,gqa
197,96,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00000-of-00020_1388.jpg,what is the gender of the person on the billboard?,textvqa
197,97,/opt/dlami/nvme/data/raw_distill/gqa_train/2388392.jpg,On which side are the people?,gqa
197,98,/opt/dlami/nvme/data/raw_distill/gqa_train/2414704.jpg,What color is the umbrella?,gqa
197,99,/opt/dlami/nvme/data/raw_distill/gqa_train/2416260.jpg,Are there either Xbox controllers or cameras?,gqa
198,0,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00007-of-00020_835.jpg,how many emails does the phone on the left have?,textvqa
198,1,/opt/dlami/nvme/data/raw_distill/gqa_train/2376245.jpg,Is the girl to the right or to the left of the umbrella that is to the left of the car?,gqa
198,2,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00006-of-00020_1209.jpg,who sent the letter?,textvqa
198,3,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00005-of-00136_809.jpg,Was this photo taken in the wild?,vqav2
198,4,/opt/dlami/nvme/data/raw_distill/gqa_train/2335453.jpg,What kind of animal is in the zoo?,gqa
198,5,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00002-of-00136_1232.jpg,What appliance is that?,vqav2
198,6,/opt/dlami/nvme/data/raw_distill/gqa_train/2326516.jpg,Are these bears or elephants?,gqa
198,7,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00003-of-00136_203.jpg,Is there a mirror in the room?,vqav2
198,8,/opt/dlami/nvme/data/raw_distill/gqa_train/2331878.jpg,What's the sheep in front of?,gqa
198,9,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00005-of-00136_145.jpg,How many striped pillows are in the sofa?,vqav2
198,10,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00008-of-00136_2884.jpg,Where was this photo taken?,vqav2
198,11,/opt/dlami/nvme/data/raw_distill/gqa_train/713490.jpg,Are there any towel dispensers or chimneys?,gqa
198,12,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00000-of-00136_3116.jpg,What color is the photo?,vqav2
198,13,/opt/dlami/nvme/data/raw_distill/gqa_train/2370728.jpg,Is the white sink below the mirror?,gqa
198,14,/opt/dlami/nvme/data/raw_distill/gqa_train/2374154.jpg,What is the vehicle that is parked on the floor?,gqa
198,15,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00006-of-00136_2160.jpg,Is the window open?,vqav2
198,16,/opt/dlami/nvme/data/raw_distill/gqa_train/2407961.jpg,What type of vegetable is under the onions on the right?,gqa
198,17,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00002-of-00136_3215.jpg,Is there somewhere to sit in this photo?,vqav2
198,18,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00003-of-00136_3018.jpg,Where are the buildings?,vqav2
198,19,/opt/dlami/nvme/data/raw_distill/gqa_train/2335010.jpg,On which side of the photo is the small person?,gqa
198,20,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00003-of-00136_1806.jpg,Is the lid on the small bottle on the table?,vqav2
198,21,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00007-of-00136_2886.jpg,Are all those vegetables?,vqav2
198,22,/opt/dlami/nvme/data/raw_distill/gqa_train/2378583.jpg,Is the cooked potato to the right or to the left of the broccoli that is to the left of the napkin?,gqa
198,23,/opt/dlami/nvme/data/raw_distill/gqa_train/2413752.jpg,What is on the roof?,gqa
198,24,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00008-of-00136_3158.jpg,Do you think the grass in the scene needs to be mowed?,vqav2
198,25,/opt/dlami/nvme/data/raw_distill/gqa_train/2331166.jpg,Is there a bike to the right of the person who is wearing a jacket?,gqa
198,26,/opt/dlami/nvme/data/raw_distill/gqa_train/2342418.jpg,"How does this cow look like, white or brown?",gqa
198,27,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00000-of-00136_3224.jpg,Why are we able to see through the chair back?,vqav2
198,28,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00008-of-00020_1559.jpg,what is that ad promoting?,textvqa
198,29,/opt/dlami/nvme/data/raw_distill/gqa_train/2382713.jpg,Are there any faucets or mirrors in the picture?,gqa
198,30,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00003-of-00136_2161.jpg,Is this bag open?,vqav2
198,31,/opt/dlami/nvme/data/raw_distill/gqa_train/2396618.jpg,Is the man to the left of the suitcase wearing a wristband?,gqa
198,32,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00005-of-00136_989.jpg,Are they skiing?,vqav2
198,33,/opt/dlami/nvme/data/raw_distill/gqa_train/2397502.jpg,Do the skateboard wheels have black color?,gqa
198,34,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00000-of-00136_404.jpg,Is the ground near the waterfront squishy?,vqav2
198,35,/opt/dlami/nvme/data/raw_distill/gqa_train/2374952.jpg,Are there dolls or rubber ducks in the image?,gqa
198,36,/opt/dlami/nvme/data/raw_distill/gqa_train/2391499.jpg,Which place is it?,gqa
198,37,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00010-of-00020_539.jpg,what is the name of this construction vehicle?,textvqa
198,38,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00006-of-00136_2787.jpg,Does the dog and the blankets color match?,vqav2
198,39,/opt/dlami/nvme/data/raw_distill/gqa_train/2360635.jpg,Is the fence in the bottom part or in the top of the picture?,gqa
198,40,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00007-of-00136_297.jpg,What does this sign say?,vqav2
198,41,/opt/dlami/nvme/data/raw_distill/gqa_train/2352437.jpg,What is the bowl on?,gqa
198,42,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00004-of-00136_2949.jpg,What fruit is on both plates?,vqav2
198,43,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00005-of-00136_2559.jpg,What is on the far background on the left?,vqav2
198,44,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00008-of-00020_973.jpg,what does the ft stand for?,textvqa
198,45,/opt/dlami/nvme/data/raw_distill/gqa_train/2372125.jpg,Is there door or a window that is not black?,gqa
198,46,/opt/dlami/nvme/data/raw_distill/gqa_train/2392319.jpg,Do you see trash bags in the photo that are not white?,gqa
198,47,/opt/dlami/nvme/data/raw_distill/gqa_train/2390265.jpg,What appliance is to the right of the woman that is wearing eye glasses?,gqa
198,48,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00009-of-00020_1209.jpg,what does this want you to join?,textvqa
198,49,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00001-of-00136_2131.jpg,Where is the plane?,vqav2
198,50,/opt/dlami/nvme/data/raw_distill/gqa_train/4921.jpg,What are the vegetables that are to the right of the appliance the kettle is on top of?,gqa
198,51,/opt/dlami/nvme/data/raw_distill/gqa_train/2392563.jpg,Is the lady to the right or to the left of the bench by the water?,gqa
198,52,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00004-of-00136_387.jpg,Does this man hold the world record for highest jump?,vqav2
198,53,/opt/dlami/nvme/data/raw_distill/gqa_train/2371665.jpg,Who is wearing gloves?,gqa
198,54,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00008-of-00136_2018.jpg,What is the orange object in the air?,vqav2
198,55,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00001-of-00136_1240.jpg,How many beds are in this room?,vqav2
198,56,/opt/dlami/nvme/data/raw_distill/gqa_train/2358603.jpg,What do the frame and the box have in common?,gqa
198,57,/opt/dlami/nvme/data/raw_distill/gqa_train/2369551.jpg,Do you see either any bottles or cabinets?,gqa
198,58,/opt/dlami/nvme/data/raw_distill/gqa_train/2315722.jpg,He is where?,gqa
198,59,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00008-of-00136_520.jpg,How many suitcases are pictured?,vqav2
198,60,/opt/dlami/nvme/data/raw_distill/gqa_train/2347940.jpg,What animal is grazing?,gqa
198,61,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00002-of-00020_773.jpg,what is the first letter in the brand of the shoes?,textvqa
198,62,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00003-of-00136_1252.jpg,Is the woman facing the camera?,vqav2
198,63,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00007-of-00136_2310.jpg,What color are the bears?,vqav2
198,64,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00007-of-00020_642.jpg,what company made that?,textvqa
198,65,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00007-of-00136_2204.jpg,How many towels are in this picture?,vqav2
198,66,/opt/dlami/nvme/data/raw_distill/gqa_train/2416883.jpg,What is the dog doing?,gqa
198,67,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00002-of-00136_401.jpg,What colors are on the man's backpack?,vqav2
198,68,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00005-of-00136_2836.jpg,What is the overall color of the player's attire?,vqav2
198,69,/opt/dlami/nvme/data/raw_distill/gqa_train/2377250.jpg,Which kind of fruit is on the table?,gqa
198,70,/opt/dlami/nvme/data/raw_distill/gqa_train/2378791.jpg,Is the trash can different in color than the towel?,gqa
198,71,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00004-of-00020_999.jpg,what brand is the film?,textvqa
198,72,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00007-of-00136_1680.jpg,What kind of sandwich?,vqav2
198,73,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00004-of-00136_1941.jpg,What type of event is this cake for?,vqav2
198,74,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00011-of-00020_414.jpg,who is the stand named after?,textvqa
198,75,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00001-of-00136_1685.jpg,Are the women playing tennis?,vqav2
198,76,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00010-of-00020_670.jpg,what is the right letter on the mouse pad?,textvqa
198,77,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00000-of-00136_440.jpg,What materials are on the roof?,vqav2
198,78,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00007-of-00020_408.jpg,what is the identification number on the item?,textvqa
198,79,/opt/dlami/nvme/data/raw_distill/gqa_train/2364541.jpg,What kind of food is to the right of the cake that is to the right of the tray?,gqa
198,80,/opt/dlami/nvme/data/raw_distill/gqa_train/2330016.jpg,Do you see either bottles or faucets there?,gqa
198,81,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00002-of-00136_980.jpg,Why is the guy in white almost on his knees?,vqav2
198,82,/opt/dlami/nvme/data/raw_distill/gqa_train/2388008.jpg,Is the chair to the left or to the right of the people that are in the park?,gqa
198,83,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00001-of-00136_2528.jpg,How many giraffes are in the picture?,vqav2
198,84,/opt/dlami/nvme/data/raw_distill/gqa_train/2373703.jpg,Is the chair empty and green?,gqa
198,85,/opt/dlami/nvme/data/raw_distill/gqa_train/2335374.jpg,Are there hand soaps or cigars?,gqa
198,86,/opt/dlami/nvme/data/raw_distill/gqa_train/2361874.jpg,Who is wearing the pants?,gqa
198,87,/opt/dlami/nvme/data/raw_distill/gqa_train/2345705.jpg,The cat that looks gray and black is lying on what?,gqa
198,88,/opt/dlami/nvme/data/raw_distill/gqa_train/2397057.jpg,Are there any women in the picture?,gqa
198,89,/opt/dlami/nvme/data/raw_distill/gqa_train/2416448.jpg,Does the person on the horse wear a helmet?,gqa
198,90,/opt/dlami/nvme/data/raw_distill/gqa_train/2357654.jpg,Do the utensils to the right of the bird cage look silver or black?,gqa
198,91,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00004-of-00136_3258.jpg,Is it a cloudy day?,vqav2
198,92,/opt/dlami/nvme/data/raw_distill/gqa_train/2383743.jpg,What do the sky and the crate have in common?,gqa
198,93,/opt/dlami/nvme/data/raw_distill/gqa_train/2413160.jpg,What animal is lying on the bed?,gqa
198,94,/opt/dlami/nvme/data/raw_distill/gqa_train/2394538.jpg,What kind of vegetable is sprinkled on the hot dog?,gqa
198,95,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00001-of-00136_3033.jpg,What color is the man's cap?,vqav2
198,96,/opt/dlami/nvme/data/raw_distill/gqa_train/2408793.jpg,Which kind of clothing isn't dark?,gqa
198,97,/opt/dlami/nvme/data/raw_distill/gqa_train/2320609.jpg,On which side of the image is the blue bag?,gqa
198,98,/opt/dlami/nvme/data/raw_distill/gqa_train/2351041.jpg,What is the vehicle to the left of the tower near the chairs called?,gqa
198,99,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00001-of-00136_3025.jpg,Is it snowing?,vqav2
199,0,/opt/dlami/nvme/data/raw_distill/gqa_train/2380157.jpg,Does the meat in the plate look round and red?,gqa
199,1,/opt/dlami/nvme/data/raw_distill/gqa_train/2317046.jpg,What kind of animal is standing?,gqa
199,2,/opt/dlami/nvme/data/raw_distill/gqa_train/2388567.jpg,Which place is it?,gqa
199,3,/opt/dlami/nvme/data/raw_distill/gqa_train/2380906.jpg,Who is wearing the necklace?,gqa
199,4,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00002-of-00136_1513.jpg,Is that rosemary on the vegetables?,vqav2
199,5,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00011-of-00020_123.jpg,is there an inspirational message in that picture frame on the desk?,textvqa
199,6,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00002-of-00136_2723.jpg,What type of icing is on the cupcakes?,vqav2
199,7,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00004-of-00020_294.jpg,what state is this from?,textvqa
199,8,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00002-of-00136_1781.jpg,What is sitting on the tire?,vqav2
199,9,/opt/dlami/nvme/data/raw_distill/gqa_train/2414529.jpg,What size is the vase which is to the right of the other vase?,gqa
199,10,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00002-of-00136_1504.jpg,What kind of sandwich is this?,vqav2
199,11,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00001-of-00136_1012.jpg,Are they all having a cup next to their food?,vqav2
199,12,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00001-of-00020_1368.jpg,what is the name of the chapter?,textvqa
199,13,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00004-of-00136_225.jpg,Is the water running?,vqav2
199,14,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00002-of-00136_3056.jpg,What material is the building made of?,vqav2
199,15,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00001-of-00020_1390.jpg,what is the name of this book?,textvqa
199,16,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00004-of-00020_386.jpg,what year is on the sign?,textvqa
199,17,/opt/dlami/nvme/data/raw_distill/gqa_train/2392900.jpg,Is the airplane above the other airplane small or large?,gqa
199,18,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00002-of-00136_1602.jpg,Is this room a bedroom or bathroom?,vqav2
199,19,/opt/dlami/nvme/data/raw_distill/gqa_train/2381972.jpg,"How is the weather today, overcast or maybe rainy?",gqa
199,20,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00002-of-00020_803.jpg,this is what kind of information?,textvqa
199,21,/opt/dlami/nvme/data/raw_distill/gqa_train/2406711.jpg,What kind of device do you think is to the right of the camera on the left?,gqa
199,22,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00000-of-00136_436.jpg,What is the material right around the clock?,vqav2
199,23,/opt/dlami/nvme/data/raw_distill/gqa_train/2393194.jpg,"Which material is the gate behind the walkway made of, wood or maybe metal?",gqa
199,24,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00010-of-00020_1272.jpg,what´s the name on the red poster in the middle?,textvqa
199,25,/opt/dlami/nvme/data/raw_distill/gqa_train/2411959.jpg,What are the trees in front of?,gqa
199,26,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00007-of-00136_1524.jpg,Are there spectators in the scene?,vqav2
199,27,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00007-of-00136_1338.jpg,Where is the animal being kept?,vqav2
199,28,/opt/dlami/nvme/data/raw_distill/gqa_train/2368437.jpg,What is the vehicle on the bridge?,gqa
199,29,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00008-of-00136_1535.jpg,Is the woman happy?,vqav2
199,30,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00001-of-00136_275.jpg,What is the cat doing?,vqav2
199,31,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00002-of-00136_1628.jpg,What color is the horse?,vqav2
199,32,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00011-of-00020_814.jpg,what is the womans number?,textvqa
